d1,type,d2
DB00805,5,DB00224
DB00295,5,DB00091
DB00377,5,DB00270
DB01221,5,DB00622
DB00589,5,DB00268
DB00586,5,DB01149
DB00136,5,DB04855
DB01621,5,DB00608
DB00570,5,DB00477
DB09080,5,DB01124
DB04898,5,DB00398
DB00701,5,DB00338
DB00608,5,DB00482
DB06803,5,DB00705
DB00988,5,DB00169
DB00690,5,DB00254
DB01085,5,DB00320
DB00224,5,DB00257
DB01589,5,DB00177
DB00808,5,DB00289
DB01232,5,DB09238
DB00409,5,DB00752
DB06268,5,DB00625
DB04840,5,DB09118
DB01138,5,DB00263
DB01041,5,DB01026
DB00531,5,DB00678
DB01621,5,DB00091
DB00490,5,DB00239
DB09123,5,DB00243
DB00091,5,DB09040
DB04845,5,DB01319
DB01067,5,DB06636
DB09570,5,DB00736
DB12026,5,DB01167
DB01132,5,DB00625
DB00947,5,DB00582
DB01016,5,DB00705
DB01435,5,DB00273
DB01098,5,DB00246
DB00518,5,DB00320
DB00222,5,DB08816
DB00907,5,DB00199
DB00334,5,DB00277
DB00850,5,DB00359
DB13874,5,DB00205
DB00295,5,DB05219
DB00949,5,DB01232
DB00277,5,DB00313
DB04920,5,DB00379
DB08883,5,DB00243
DB00674,5,DB08873
DB00990,5,DB00257
DB00317,5,DB00715
DB00295,5,DB08865
DB00802,5,DB01149
DB00396,5,DB00283
DB00343,5,DB00932
DB04841,5,DB00203
DB00575,5,DB00176
DB08932,5,DB00501
DB01166,5,DB00277
DB00455,5,DB01149
DB00521,5,DB09167
DB00883,5,DB09074
DB00471,5,DB00208
DB01138,5,DB01259
DB03128,5,DB01118
DB00623,5,DB00715
DB04871,5,DB00932
DB11575,5,DB00283
DB00384,5,DB06290
DB01045,5,DB00196
DB00347,5,DB00208
DB00724,5,DB00705
DB05271,5,DB00243
DB00701,5,DB00440
DB08860,5,DB00412
DB00933,5,DB08893
DB00731,5,DB01104
DB09570,5,DB00322
DB00675,5,DB00263
DB00315,5,DB00268
DB01173,5,DB04855
DB06144,5,DB09074
DB00688,6,DB00238
DB00349,6,DB00564
DB01029,6,DB01201
DB00426,6,DB01320
DB00784,6,DB00564
DB05541,6,DB01045
DB01105,6,DB09280
DB00945,6,DB01201
DB00904,6,DB00238
DB00602,6,DB00794
DB11574,6,DB01174
DB00778,6,DB01201
DB06282,6,DB00794
DB00544,6,DB01201
DB00420,6,DB01045
DB01319,6,DB00564
DB00997,6,DB00615
DB00469,6,DB01320
DB06772,6,DB00312
DB01357,6,DB00418
DB00477,6,DB00794
DB01166,6,DB00615
DB01069,6,DB01045
DB00153,6,DB01174
DB11614,6,DB00564
DB09167,6,DB00599
DB00559,6,DB00312
DB01216,6,DB00794
DB00987,6,DB09280
DB00909,6,DB00564
DB00540,6,DB01154
DB00706,6,DB00794
DB01261,6,DB01201
DB08881,6,DB00794
DB01427,6,DB00849
DB04938,6,DB00238
DB01351,6,DB01201
DB01427,6,DB00607
DB00503,6,DB00312
DB00213,6,DB01320
DB00185,6,DB01045
DB00778,6,DB01320
DB00617,6,DB01045
DB01218,6,DB00418
DB00675,6,DB00564
DB00624,6,DB00418
DB06772,6,DB01174
DB00541,6,DB01045
DB06702,6,DB00794
DB01229,6,DB01174
DB01221,6,DB01201
DB00850,6,DB01320
DB00622,6,DB00615
DB00682,6,DB00849
DB00608,6,DB01201
DB00980,6,DB01320
DB00201,6,DB01045
DB00788,6,DB00673
DB01221,6,DB00418
DB01219,6,DB09280
DB04930,6,DB00794
DB01283,6,DB01045
DB06144,6,DB00252
DB00402,6,DB00252
DB00927,6,DB01320
DB00570,6,DB00312
DB00184,6,DB01320
DB01244,6,DB00849
DB00701,6,DB00564
DB01236,6,DB00564
DB06654,6,DB00615
DB00883,6,DB00238
DB09296,6,DB01320
DB01283,6,DB01201
DB00180,6,DB00794
DB00514,6,DB00238
DB00278,6,DB00312
DB00444,6,DB01045
DB08893,6,DB00794
DB00495,6,DB01320
DB01551,6,DB09280
DB00498,6,DB00615
DB06203,6,DB01201
DB00734,6,DB01174
DB00589,6,DB01320
DB01241,6,DB00252
DB00625,6,DB01201
DB00224,6,DB00252
DB12267,6,DB00615
DB00153,6,DB00252
DB00602,6,DB01174
DB00377,6,DB01320
DB00696,6,DB01320
DB06016,6,DB01201
DB09216,6,DB00418
DB01126,6,DB00615
DB00451,6,DB09280
DB01050,6,DB00418
DB08918,6,DB01045
DB01095,6,DB00794
DB00528,6,DB00615
DB01074,6,DB00418
DB00458,6,DB01320
DB00814,6,DB01320
DB01104,6,DB01201
DB08439,6,DB00252
DB00655,6,DB00312
DB11581,6,DB00794
DB00688,6,DB01201
DB00682,6,DB00794
DB00656,6,DB01045
DB00758,6,DB00238
DB13179,6,DB01174
DB01074,6,DB00615
DB00246,6,DB01174
DB00603,6,DB00615
DB00802,6,DB00564
DB01236,6,DB01320
DB01002,6,DB01201
DB06772,6,DB00794
DB01110,6,DB09280
DB06694,6,DB00607
DB00768,6,DB01045
DB00726,6,DB00252
DB00701,6,DB00418
DB00936,6,DB00673
DB00822,6,DB01174
DB06772,6,DB01201
DB00250,6,DB00238
DB01126,6,DB00312
DB00264,6,DB01320
DB11828,6,DB09280
DB04938,6,DB00418
DB01200,6,DB00252
DB00347,6,DB00418
DB00207,6,DB01320
DB00682,6,DB01351
DB00802,6,DB01174
DB00636,6,DB00238
DB00324,6,DB00252
DB01149,6,DB00615
DB00204,6,DB00794
DB00327,6,DB01201
DB00169,6,DB00238
DB00268,6,DB09280
DB01242,6,DB00238
DB00396,6,DB01201
DB00390,6,DB00252
DB00869,6,DB00418
DB00359,6,DB00794
DB01126,6,DB09280
DB01065,6,DB00794
DB01435,6,DB00312
DB01009,6,DB00564
DB05039,6,DB00312
DB00498,6,DB00418
DB00946,6,DB00849
DB06237,6,DB00794
DB00745,6,DB01201
DB06772,6,DB01045
DB01095,6,DB00564
DB01396,6,DB01174
DB00708,6,DB01320
DB00333,6,DB00312
DB00343,6,DB01201
DB00231,6,DB00312
DB01216,6,DB01320
DB00991,6,DB01320
DB00268,6,DB01045
DB00946,6,DB00312
DB01156,6,DB00615
DB00877,6,DB00238
DB06210,6,DB00794
DB05039,6,DB00615
DB00812,6,DB00418
DB09297,6,DB01320
DB00263,6,DB00564
DB00799,6,DB01174
DB00656,6,DB00794
DB00584,6,DB01320
DB06789,6,DB00238
DB06228,6,DB00564
DB00263,6,DB01174
DB00706,6,DB09280
DB00377,6,DB00794
DB01132,6,DB00418
DB00502,6,DB00794
DB01248,6,DB00564
DB01036,6,DB00615
DB00788,6,DB01174
DB01173,6,DB00615
DB00270,6,DB00794
DB00377,6,DB09280
DB00230,6,DB00607
DB00745,6,DB01320
DB00549,6,DB00418
DB01018,6,DB00418
DB00584,6,DB01174
DB00321,6,DB01154
DB00857,6,DB00615
DB06292,6,DB01045
DB00496,6,DB00312
DB00883,6,DB01201
DB01628,6,DB00615
DB00683,6,DB00312
DB00359,6,DB00564
DB00564,6,DB00238
DB01621,6,DB00564
DB01264,6,DB00794
DB00169,6,DB01201
DB00751,6,DB00312
DB01587,6,DB00564
DB06710,6,DB00564
DB12267,6,DB01201
DB01357,6,DB00607
DB00604,6,DB01045
DB01036,6,DB00252
DB00337,6,DB00312
DB08827,6,DB09280
DB00655,6,DB00238
DB06708,6,DB01174
DB00214,6,DB00564
DB04841,6,DB01201
DB00636,6,DB01320
DB00734,6,DB00238
DB09082,6,DB00615
DB00818,6,DB01320
DB12483,6,DB00252
DB00918,6,DB00564
DB01256,6,DB00564
DB00758,6,DB00252
DB00316,6,DB00849
DB06772,6,DB00418
DB06237,6,DB00564
DB00280,6,DB00794
DB00842,6,DB00312
DB08907,6,DB00615
DB01192,6,DB00252
DB08893,6,DB00615
DB00643,6,DB00794
DB00361,6,DB00252
DB01263,6,DB00794
DB06700,6,DB00238
DB01149,6,DB00312
DB01085,6,DB01045
DB00246,6,DB00238
DB00363,6,DB00418
DB00497,6,DB01174
DB00266,6,DB00615
DB00818,6,DB01201
DB06204,6,DB01045
DB01236,6,DB00252
DB00778,6,DB00564
DB00674,6,DB00564
DB00947,6,DB00312
DB00757,6,DB00794
DB06203,6,DB00564
DB00248,6,DB01174
DB06145,6,DB00794
DB00889,6,DB01201
DB00936,6,DB00794
DB00426,6,DB01201
DB01394,6,DB01174
DB00584,6,DB01201
DB00731,6,DB01174
DB01129,6,DB00252
DB01229,6,DB01320
DB00924,6,DB00418
DB00705,6,DB01174
DB00208,6,DB00564
DB01218,6,DB00564
DB00356,6,DB01045
DB00620,6,DB01045
DB01621,6,DB01201
DB00708,6,DB00564
DB00969,6,DB00312
DB00712,6,DB00418
DB06292,6,DB00238
DB00222,6,DB00418
DB00679,6,DB00564
DB01050,6,DB01320
DB00836,6,DB00564
DB09238,6,DB01174
DB09101,6,DB00794
DB01192,6,DB00238
DB00289,6,DB01045
DB00588,6,DB01045
DB00498,6,DB00794
DB01136,6,DB01320
DB04898,6,DB00418
DB01559,6,DB00312
DB05351,6,DB00794
DB01218,6,DB01320
DB01229,6,DB00252
DB00234,6,DB01045
DB06770,6,DB00418
DB11828,6,DB00794
DB00266,6,DB01174
DB00567,6,DB00794
DB00575,6,DB00794
DB00204,6,DB01320
DB00877,6,DB00794
DB01551,6,DB00564
DB11581,6,DB01045
DB00857,6,DB00564
DB01138,6,DB00418
DB00395,6,DB00564
DB00220,6,DB00564
DB01075,6,DB01174
DB00216,6,DB00615
DB09167,6,DB00474
DB01242,6,DB01351
DB01248,6,DB00794
DB00554,6,DB01320
DB05381,6,DB00564
DB00744,6,DB01201
DB06237,6,DB01320
DB00641,6,DB00418
DB00549,6,DB01320
DB06708,6,DB01045
DB00373,6,DB00564
DB00812,6,DB01045
DB00338,6,DB01201
DB00448,6,DB00418
DB01186,6,DB00238
DB00751,6,DB01201
DB12161,6,DB01201
DB00705,6,DB00312
DB01062,6,DB01320
DB01424,6,DB01174
DB03756,6,DB01201
DB01229,6,DB00794
DB00531,6,DB01201
DB05541,6,DB00252
DB01138,6,DB00794
DB05381,6,DB00312
DB00911,6,DB00615
DB13179,6,DB00312
DB00402,6,DB00312
DB00358,6,DB00312
DB06770,6,DB01174
DB01154,6,DB00252
DB06702,6,DB00615
DB06414,6,DB00238
DB00215,6,DB00252
DB08918,6,DB00252
DB00969,6,DB00252
DB00897,6,DB00238
DB01026,6,DB01045
DB01601,6,DB00794
DB00490,6,DB00238
DB00624,6,DB01201
DB04946,6,DB00564
DB04572,6,DB00252
DB00377,6,DB01045
DB11362,6,DB00252
DB00231,6,DB00238
DB00234,6,DB01174
DB01177,6,DB00418
DB06777,6,DB09280
DB00440,6,DB00312
DB00370,6,DB00238
DB00724,6,DB09280
DB01136,6,DB00418
DB11817,6,DB01174
DB00705,6,DB09280
DB00912,6,DB00252
DB01240,6,DB01174
DB00969,6,DB01320
DB01179,6,DB01045
DB01242,6,DB00794
DB00361,6,DB00794
DB00381,6,DB00564
DB00706,6,DB00564
DB00320,6,DB00238
DB00674,6,DB01045
DB11575,6,DB00615
DB00679,6,DB01320
DB00987,6,DB00564
DB00477,6,DB01201
DB01223,6,DB00312
DB00451,6,DB00312
DB06210,6,DB01174
DB01067,6,DB00794
DB12161,6,DB00312
DB00946,6,DB01220
DB00481,6,DB01174
DB00772,6,DB01174
DB01074,6,DB00849
DB00788,6,DB00252
DB00455,6,DB00615
DB00231,6,DB00418
DB01621,6,DB00238
DB00647,6,DB00312
DB00757,6,DB00564
DB00346,6,DB01045
DB00201,6,DB01320
DB00753,6,DB00794
DB09026,6,DB00252
DB01129,6,DB00312
DB00203,6,DB01201
DB00554,6,DB01045
DB00091,6,DB01174
DB01085,6,DB01201
DB00296,6,DB00252
DB00918,6,DB00252
DB01424,6,DB00794
DB00448,6,DB00252
DB00724,6,DB00238
DB00250,6,DB01045
DB00589,6,DB01045
DB04930,6,DB01320
DB06700,6,DB01174
DB00227,6,DB00312
DB00207,6,DB09280
DB01142,6,DB00252
DB01229,6,DB00238
DB01253,6,DB00312
DB00628,6,DB01174
DB00599,6,DB01220
DB06282,6,DB01045
DB08827,6,DB01201
DB01115,6,DB01174
DB01591,6,DB00794
DB00857,6,DB00794
DB09026,6,DB00312
DB00884,6,DB01174
DB00925,6,DB01045
DB00514,6,DB01045
DB00881,6,DB00564
DB00907,6,DB00564
DB00932,6,DB00312
DB00540,6,DB00418
DB00280,6,DB00312
DB00784,6,DB00794
DB01075,6,DB00238
DB00136,6,DB00615
DB00925,6,DB01320
DB00263,6,DB00794
DB01219,6,DB00794
DB01023,6,DB00312
DB08906,6,DB01045
DB00749,6,DB00564
DB01177,6,DB00564
DB01283,6,DB01174
DB00829,6,DB00794
DB00906,6,DB01174
DB01105,6,DB01045
DB00589,6,DB09280
DB01128,6,DB01201
DB01095,6,DB00615
DB06403,6,DB00615
DB09167,6,DB01351
DB00731,6,DB01201
DB00347,6,DB01045
DB04572,6,DB00564
DB01242,6,DB01174
DB00477,6,DB00564
DB00540,6,DB00474
DB00296,6,DB01045
DB01016,6,DB00418
DB00620,6,DB01174
DB01142,6,DB00312
DB01120,6,DB01320
DB01131,6,DB01320
DB00472,6,DB01174
DB00808,6,DB01174
DB09555,6,DB00615
DB00289,6,DB00252
DB01196,6,DB01201
DB00708,6,DB01045
DB00307,6,DB00564
DB00243,6,DB01201
DB11614,6,DB01045
DB06700,6,DB01201
DB00514,6,DB00564
DB01020,6,DB00312
DB00404,6,DB00312
DB00482,6,DB00418
DB00404,6,DB01045
DB00458,6,DB00794
DB06789,6,DB01045
DB01392,6,DB09280
DB00285,6,DB00312
DB01261,6,DB00238
DB04846,6,DB01320
DB00294,6,DB01174
DB00983,6,DB00418
DB01186,6,DB01045
DB00706,6,DB01174
DB04572,6,DB01174
DB00395,6,DB01320
DB00567,6,DB01045
DB00755,6,DB01320
DB00497,6,DB00312
DB01253,6,DB00564
DB01587,6,DB00238
DB06654,6,DB01201
DB00347,6,DB00252
DB00588,6,DB00238
DB06700,6,DB00312
DB00870,6,DB01045
DB00184,6,DB01045
DB00245,6,DB00252
DB00136,6,DB09280
DB01601,6,DB09280
DB01393,6,DB00615
DB00482,6,DB01201
DB11362,6,DB01320
DB03756,6,DB00252
DB00307,6,DB01045
DB00328,6,DB00673
DB00997,6,DB00312
DB00700,6,DB01045
DB00637,6,DB01320
DB00655,6,DB00564
DB00617,6,DB01201
DB00708,6,DB09280
DB01067,6,DB00615
DB01029,6,DB00564
DB00201,6,DB01201
DB06595,6,DB00794
DB00682,6,DB01045
DB00309,6,DB01320
DB00381,6,DB01174
DB01142,6,DB00615
DB00696,6,DB00794
DB04846,6,DB00794
DB00426,6,DB00238
DB00672,6,DB00794
DB00588,6,DB00312
DB00514,6,DB00794
DB01587,6,DB00312
DB00471,6,DB00312
DB08828,6,DB00564
DB00588,6,DB00252
DB00818,6,DB00252
DB12026,6,DB00312
DB00675,6,DB01174
DB00337,6,DB00794
DB00755,6,DB01174
DB00889,6,DB00238
DB01200,6,DB01045
DB00404,6,DB00238
DB01198,6,DB00564
DB06710,6,DB00252
DB00613,6,DB00252
DB05381,6,DB00794
DB00278,6,DB01320
DB04938,6,DB01045
DB01320,6,DB00165
DB01131,6,DB00312
DB00612,6,DB00238
DB00708,6,DB00238
DB01085,6,DB01174
DB06209,6,DB00615
DB00514,6,DB00312
DB00599,6,DB00165
DB00836,6,DB01201
DB06216,6,DB01045
DB01136,6,DB00615
DB11915,6,DB01320
DB00983,6,DB00794
DB01621,6,DB00312
DB00240,6,DB00564
DB00370,6,DB01201
DB01045,6,DB00312
DB00474,6,DB00165
DB00672,6,DB01201
DB01244,6,DB00418
DB01708,6,DB00615
DB00433,6,DB01201
DB06712,6,DB00238
DB01151,6,DB01320
DB00724,6,DB01174
DB00339,6,DB00312
DB00812,6,DB01201
DB00240,6,DB00238
DB00091,6,DB00252
DB01074,6,DB00312
DB00207,6,DB01174
DB06207,6,DB00252
DB01009,6,DB01174
DB01159,6,DB00312
DB09297,6,DB01174
DB00215,6,DB00312
DB00575,6,DB00252
DB09090,6,DB00312
DB00426,6,DB00252
DB00396,6,DB01174
DB01283,6,DB00418
DB00751,6,DB00615
DB01045,6,DB01201
DB00593,6,DB00312
DB01221,6,DB01045
DB06770,6,DB00564
DB06209,6,DB00238
DB00918,6,DB00418
DB00332,6,DB01201
DB06710,6,DB00615
DB01198,6,DB01174
DB00575,6,DB01320
DB12026,6,DB00564
DB01142,6,DB01154
DB01708,6,DB01201
DB00482,6,DB00312
DB00554,6,DB01201
DB00418,6,DB00615
DB01216,6,DB00252
DB00864,6,DB01174
DB00796,6,DB00418
DB01128,6,DB01174
DB01621,6,DB01174
DB01097,6,DB00564
DB01037,6,DB01201
DB00755,6,DB00418
DB00327,6,DB01320
DB01028,6,DB01320
DB00608,6,DB00794
DB04946,6,DB00615
DB00653,6,DB00607
DB01242,6,DB00474
DB01012,6,DB01045
DB00625,6,DB01174
DB06770,6,DB00238
DB01559,6,DB00564
DB00849,6,DB00564
DB06708,6,DB00564
DB01392,6,DB01174
DB06237,6,DB00312
DB00333,6,DB00238
DB00347,6,DB00312
DB00528,6,DB00607
DB00682,6,DB01220
DB00396,6,DB00418
DB00307,6,DB01201
DB00349,6,DB01174
DB00455,6,DB01045
DB01129,6,DB01320
DB01069,6,DB01174
DB01136,6,DB00564
DB00586,6,DB00312
DB00185,6,DB00252
DB01177,6,DB01045
DB05039,6,DB00238
DB01036,6,DB00794
DB05381,6,DB01174
DB01028,6,DB00615
DB05039,6,DB01045
DB06736,6,DB01045
DB01098,6,DB00564
DB01115,6,DB01045
DB00281,6,DB00252
DB00889,6,DB00794
DB01595,6,DB01201
DB01589,6,DB00564
DB13874,6,DB01174
DB00906,6,DB01045
DB01156,6,DB00564
DB00590,6,DB00252
DB01424,6,DB00418
DB06725,6,DB01174
DB00700,6,DB01320
DB06654,6,DB00794
DB00784,6,DB00418
DB00208,6,DB01045
DB00448,6,DB01201
DB00571,6,DB00794
DB00180,6,DB01320
DB00836,6,DB00418
DB00883,6,DB00615
DB00708,6,DB01174
DB01009,6,DB01320
DB00356,6,DB00794
DB00185,6,DB00312
DB01039,6,DB09280
DB01222,6,DB00615
DB01215,6,DB00564
DB01393,6,DB00312
DB11828,6,DB01320
DB00889,6,DB01174
DB00379,6,DB00312
DB01601,6,DB01201
DB01097,6,DB01320
DB01242,6,DB01320
DB13874,6,DB01320
DB00738,6,DB01045
DB00946,6,DB01154
DB00812,6,DB01320
DB00890,6,DB00400
DB06203,6,DB00252
DB00755,6,DB01045
DB01114,6,DB09280
DB01136,6,DB01201
DB01006,6,DB01045
DB00184,6,DB00312
DB00458,6,DB00312
DB01076,6,DB01045
DB00641,6,DB00794
DB05541,6,DB00564
DB00869,6,DB01320
DB00528,6,DB01045
DB06282,6,DB01174
DB01221,6,DB01174
DB01132,6,DB00252
DB05381,6,DB01045
DB00912,6,DB00418
DB00651,6,DB00451
DB01097,6,DB00794
DB00390,6,DB00312
DB01588,6,DB01201
DB01223,6,DB00238
DB00455,6,DB00564
DB00568,6,DB01351
DB01392,6,DB01201
DB01065,6,DB01045
DB00412,6,DB00418
DB01174,6,DB01220
DB00503,6,DB00564
DB01062,6,DB00794
DB00947,6,DB01201
DB09026,6,DB01201
DB04574,6,DB00607
DB00390,6,DB01201
DB00458,6,DB00418
DB00177,6,DB00418
DB00682,6,DB00615
DB04841,6,DB00312
DB01054,6,DB00615
DB00571,6,DB00238
DB01232,6,DB00794
DB01009,6,DB00794
DB00822,6,DB00238
DB01380,6,DB01201
DB00426,6,DB00615
DB00675,6,DB00252
DB01241,6,DB01174
DB04946,6,DB00238
DB00175,6,DB01201
DB00180,6,DB01174
DB00799,6,DB00564
DB00726,6,DB01045
DB01708,6,DB00564
DB01076,6,DB00615
DB01114,6,DB00238
DB00910,6,DB01045
DB09297,6,DB00615
DB00690,6,DB01201
DB00736,6,DB01201
DB01261,6,DB00312
DB09090,6,DB01154
DB08868,6,DB01320
DB01008,6,DB00794
DB00612,6,DB00615
DB00440,6,DB00615
DB11614,6,DB00238
DB06216,6,DB01201
DB00475,6,DB01201
DB00477,6,DB01320
DB00248,6,DB01320
DB06708,6,DB01201
DB00469,6,DB01045
DB00835,6,DB00615
DB11921,6,DB00312
DB01410,6,DB09280
DB00911,6,DB01201
DB01028,6,DB01045
DB01242,6,DB00599
DB08893,6,DB01320
DB01396,6,DB00312
DB01190,6,DB00238
DB00799,6,DB00418
DB00216,6,DB01174
DB00674,6,DB09280
DB00281,6,DB00564
DB00628,6,DB01201
DB05351,6,DB00312
DB00757,6,DB01201
DB00367,6,DB00615
DB11828,6,DB00252
DB00726,6,DB00849
DB00252,6,DB00615
DB09389,6,DB01201
DB00748,6,DB00238
DB01227,6,DB01201
DB00641,6,DB01174
DB00778,6,DB01045
DB12332,6,DB01045
DB00498,6,DB00849
DB01595,6,DB09280
DB00612,6,DB00252
DB01216,6,DB00615
DB00297,6,DB01174
DB01062,6,DB01045
DB00755,6,DB00794
DB00398,6,DB00418
DB00862,6,DB09280
DB01357,6,DB01045
DB01558,6,DB00794
DB00613,6,DB00418
DB04930,6,DB00312
DB00812,6,DB00564
DB00222,6,DB00252
DB01072,6,DB00418
DB00358,6,DB01201
DB00829,6,DB00312
DB00401,6,DB01045
DB01085,6,DB01320
DB09216,6,DB01174
DB00327,6,DB00312
DB00945,6,DB00564
DB00568,6,DB00474
DB00471,6,DB00418
DB06697,6,DB00312
DB00906,6,DB00794
DB04871,6,DB00312
DB00091,6,DB01154
DB00980,6,DB00794
DB00749,6,DB00418
DB06710,6,DB00312
DB00433,6,DB00238
DB00976,6,DB01045
DB00312,6,DB01320
DB00864,6,DB00312
DB04841,6,DB00418
DB00588,6,DB01201
DB08910,6,DB00238
DB06216,6,DB00238
DB01068,6,DB00794
DB05246,6,DB01045
DB08868,6,DB00615
DB06403,6,DB01201
DB00622,6,DB00564
DB00185,6,DB09280
DB00498,6,DB01045
DB04846,6,DB00564
DB01008,6,DB01174
DB13179,6,DB00794
DB00620,6,DB09280
DB06016,6,DB00312
DB00603,6,DB01201
DB00402,6,DB00238
DB01551,6,DB01045
DB06203,6,DB00238
DB01050,6,DB00564
DB01242,6,DB00312
DB00169,6,DB01045
DB00193,6,DB01174
DB00744,6,DB00312
DB00694,6,DB00252
DB00270,6,DB00607
DB06777,6,DB00252
DB01012,6,DB00252
DB00911,6,DB00794
DB00321,6,DB01320
DB01037,6,DB00418
DB00496,6,DB01045
DB06268,6,DB01174
DB11921,6,DB00794
DB00199,6,DB01320
DB01551,6,DB01174
DB01283,6,DB00564
DB00679,6,DB01045
DB00528,6,DB00418
DB00910,6,DB00312
DB00361,6,DB01201
DB05541,6,DB00312
DB12267,6,DB00312
DB00980,6,DB01220
DB01068,6,DB01201
DB06700,6,DB00794
DB00947,6,DB00564
DB00829,6,DB01174
DB01410,6,DB00252
DB06145,6,DB00238
DB00620,6,DB01320
DB00498,6,DB01220
DB00418,6,DB01220
DB01154,6,DB00615
DB01184,6,DB01320
DB08918,6,DB00615
DB01227,6,DB09280
DB01192,6,DB00794
DB00006,6,DB00564
DB00318,6,DB00564
DB00567,6,DB00238
DB01198,6,DB00252
DB00440,6,DB00418
DB01098,6,DB00794
DB00263,6,DB01201
DB01621,6,DB01320
DB00814,6,DB00794
DB00603,6,DB01045
DB00454,6,DB01045
DB09389,6,DB00312
DB00758,6,DB01174
DB00991,6,DB01045
DB09238,6,DB00312
DB04876,6,DB00564
DB00736,6,DB00238
DB00361,6,DB00615
DB00540,6,DB01351
DB00924,6,DB00238
DB01186,6,DB00564
DB06708,6,DB00794
DB09238,6,DB00794
DB00932,6,DB01201
DB09216,6,DB00794
DB00482,6,DB00238
DB00788,6,DB01045
DB09078,6,DB00252
DB00458,6,DB00599
DB00281,6,DB01320
DB06145,6,DB00252
DB12332,6,DB00238
DB00216,6,DB00564
DB00318,6,DB00312
DB00778,6,DB00252
DB00285,6,DB01201
DB04574,6,DB01201
DB01075,6,DB00252
DB00673,6,DB01174
DB00863,6,DB01320
DB01229,6,DB00615
DB05381,6,DB01201
DB00683,6,DB00794
DB00829,6,DB00615
DB00694,6,DB01045
DB12483,6,DB01320
DB06789,6,DB00615
DB08906,6,DB00252
DB01076,6,DB01201
DB01410,6,DB00564
DB01394,6,DB00252
DB00227,6,DB00794
DB00799,6,DB01320
DB09082,6,DB01320
DB01418,6,DB01220
DB01062,6,DB00615
DB01591,6,DB00312
DB00575,6,DB01174
DB00907,6,DB00252
DB06803,6,DB00564
DB00612,6,DB01320
DB00656,6,DB00312
DB01251,7,DB01032
DB01067,7,DB01032
DB01120,7,DB01032
DB04855,8,DB00615
DB00400,8,DB00418
DB08895,8,DB01320
DB01254,8,DB01201
DB01409,8,DB08899
DB09095,8,DB01045
DB08930,8,DB00258
DB06203,8,DB08899
DB01015,8,DB08912
DB00363,8,DB01609
DB00611,8,DB08864
DB06292,8,DB08880
DB01177,8,DB00485
DB00745,8,DB00648
DB00823,8,DB08912
DB00734,8,DB09280
DB01024,8,DB00685
DB06210,8,DB00258
DB00203,8,DB08899
DB00859,8,DB06723
DB00390,8,DB00859
DB00946,8,DB08912
DB08826,8,DB01390
DB00402,8,DB08899
DB00338,8,DB00252
DB01221,8,DB00648
DB05239,8,DB00252
DB00250,8,DB00559
DB06695,8,DB06724
DB00582,8,DB00564
DB08916,8,DB00997
DB01296,8,DB08912
DB00571,8,DB01609
DB00277,8,DB00278
DB01392,8,DB00648
DB00956,8,DB00615
DB00831,8,DB09330
DB00643,8,DB08912
DB00798,8,DB01147
DB00951,8,DB06786
DB08916,8,DB00257
DB00458,8,DB00559
DB00337,8,DB08899
DB01609,8,DB01045
DB01058,8,DB00615
DB00559,8,DB01609
DB08815,8,DB00794
DB01024,8,DB00467
DB00367,8,DB00307
DB00282,8,DB11348
DB06210,8,DB11348
DB00401,8,DB00625
DB09123,8,DB00349
DB00980,8,DB01609
DB00530,8,DB00794
DB08934,8,DB00503
DB00317,8,DB00338
DB01013,8,DB01201
DB00175,8,DB01232
DB01229,8,DB00559
DB00470,8,DB09280
DB09027,8,DB00927
DB00959,8,DB08912
DB00496,8,DB08912
DB01002,8,DB08899
DB00682,8,DB08880
DB00393,8,DB09280
DB00962,8,DB00312
DB00706,8,DB08881
DB00741,8,DB01201
DB01558,8,DB00559
DB00280,8,DB06414
DB00706,8,DB01609
DB01037,8,DB01609
DB04930,8,DB08881
DB00980,8,DB00559
DB00741,8,DB00312
DB01036,8,DB09280
DB00977,8,DB00349
DB01179,8,DB09280
DB01142,8,DB09280
DB00549,8,DB08912
DB01393,8,DB01609
DB00950,8,DB13595
DB08882,8,DB01583
DB00170,8,DB09330
DB01244,8,DB06414
DB09034,8,DB01045
DB00582,8,DB01072
DB01551,8,DB08899
DB01167,8,DB00751
DB00890,8,DB00006
DB00313,8,DB00178
DB05521,8,DB00596
DB01588,8,DB08899
DB11613,8,DB08899
DB01009,8,DB09280
DB00651,8,DB01320
DB01006,8,DB08899
DB00997,8,DB01606
DB01172,8,DB00417
DB00539,8,DB00648
DB06603,8,DB09280
DB01223,8,DB00790
DB00883,8,DB00648
DB00468,8,DB00648
DB08864,8,DB00636
DB08882,8,DB00541
DB00317,8,DB05351
DB05239,8,DB08899
DB04574,8,DB08899
DB03615,8,DB01602
DB09027,8,DB03754
DB08826,8,DB11126
DB09083,8,DB00615
DB09297,8,DB08912
DB00227,8,DB00625
DB01058,8,DB00648
DB09074,8,DB00252
DB00897,8,DB12267
DB00255,8,DB06335
DB06636,8,DB08899
DB06414,8,DB01609
DB01708,8,DB08899
DB00391,8,DB09275
DB00433,8,DB00648
DB11156,8,DB00608
DB00653,8,DB01045
DB01544,8,DB01609
DB00687,8,DB00252
DB08971,8,DB00312
DB06742,8,DB00648
DB00255,8,DB00278
